20130710	33.926	-106.612	4.38	1.02
20130710	34.007	-106.965	11.06	0.38
20130710	34.050	-106.707	5.00	1.02
20130710	34.070	-106.900	5.00	0.82
20130709	33.923	-106.611	7.86	0.83
20130709	33.931	-106.620	4.75	0.62
20130708	33.998	-106.962	9.22	0.5
20130708	34.005	-106.961	10.24	0.8
20130706	33.909	-106.604	2.42	1.24
20130706	33.918	-106.616	5.00	0.87
20130706	34.257	-106.927	2.70	0.53
20130706	34.249	-106.930	4.59	1.15
20130705	34.252	-106.933	6.18	0.62
20130705	33.919	-106.613	2.83	0.84
20130703	33.616	-106.440	5.00	1.53
20130703	34.249	-106.931	6.36	0.53
20130702	33.919	-106.611	5.00	0.5
20130702	34.257	-106.928	5.00	1.43
20130630	33.931	-106.623	1.75	0.46
20130629	34.065	-106.917	8.33	0.34
20130628	33.991	-106.841	5.00	0.77
20130626	34.065	-106.995	5.00	0.92
20130626	34.115	-106.882	6.66	0.63
20130622	35.665	-107.925	5.00	1.48
20130622	34.061	-106.978	6.60	0.22
20130619	34.898	-105.889	5.00	0.96
20130618	35.118	-107.751	5.00	1.03
20130617	34.077	-107.016	5.00	0.09
20130616	35.122	-107.749	5.00	0.47
20130614	35.454	-107.554	5.00	0.92
20130614	35.113	-107.729	5.00	1.9
20130612	35.281	-107.609	5.00	1.13
20130603	34.109	-106.995	7.08	-0.22
20130603	34.564	-105.774	5.00	1.01
20130602	34.100	-106.981	8.02	0.03
20130602	34.113	-106.933	5.00	-0.68
20130602	34.100	-106.996	7.91	-0.13
20130602	34.100	-106.994	7.12	-0.53
20130531	34.108	-106.991	8.43	-0.24
20130530	35.666	-107.983	5.00	1.56
20130530	34.096	-106.995	12.64	1.22
20130529	34.037	-106.939	1.72	1.7
20130529	34.615	-107.131	5.00	1.25
20130529	34.101	-106.992	7.58	0.49
20130528	34.103	-106.988	7.98	0.45
20130528	34.102	-106.982	8.55	-0.34
20130527	34.103	-106.984	7.87	0.3
20130527	34.048	-106.945	5.55	0.28
20130526	34.110	-106.991	7.43	0.54
20130526	34.105	-106.987	8.19	0.34
20130526	34.106	-106.993	8.04	0.29
20130526	34.487	-107.120	4.51	0.54
20130525	34.111	-107.049	4.50	0.41
20130523	34.031	-107.042	11.90	0.71
20130523	35.611	-107.863	5.00	0.83
20130521	34.011	-107.031	5.22	0.3
20130521	34.016	-107.039	8.60	-0.23
20130521	34.462	-107.076	3.73	1.05
20130520	34.028	-107.134	11.46	-0.01
20130520	34.024	-107.037	9.05	0.75
20130520	34.102	-106.956	6.04	-0.65
20130520	34.430	-107.091	5.00	0.41
20130519	34.106	-106.992	6.10	0.85
20130518	34.485	-107.188	11.08	0.28
20130518	34.029	-107.050	9.18	-0.74
20130517	34.016	-106.697	6.62	-0.15
20130514	33.642	-108.322	5.00	0.71
20130513	34.020	-106.703	3.79	0.23
20130512	34.112	-106.975	8.51	0.17
20130512	34.468	-107.089	5.00	0.67
20130510	35.454	-106.831	5.00	0.81
20130506	34.015	-106.694	8.31	0.23
20130506	34.021	-106.701	8.85	0.74
20130501	34.060	-107.011	5.00	1.3
20130428	33.989	-106.992	12.85	0.03
20130425	34.315	-106.814	5.00	0.27
20130425	34.002	-106.677	5.00	0.78
20130424	34.010	-106.677	5.00	0.24
20130424	34.005	-106.681	5.00	0
20130420	33.721	-106.619	5.00	0.83
20130417	34.177	-106.864	5.00	0.98
20130415	34.146	-106.935	3.60	0.16
